station_id,timestamp,wind_speed_kmh,temperature_c,radiation_kjm2,wind_direction_bin,precipitation_accum_mm,rel_humidity_pctg,wind_direction_degrees,wind_strength
SOFIS4_A8610A3439296D08,2024-03-22T14:00:00.0,1.916,20.694,2179.84,2,0,77.302,45,1
SOFIS1_A8610A3135399218,2024-03-22T15:00:00.0,3.062,19.964,1932.96,3,0,78.898,90,1
SOFIS2_A8610A3135428119,2024-03-22T15:00:00.0,2.232,21.56,2149.53,2,0,75.14,45,1
SOFIS3_A8610A3135197407,2024-03-22T15:00:00.0,3.714,21.142,2071.24,4,0,75.542,135,1
SOFIS4_A8610A3439296D08,2024-03-22T15:00:00.0,2.108,21.032,2105.75,3,0,76.168,90,1
SOFIS1_A8610A3135399218,2024-03-22T16:00:00.0,4.282,18.71,1561.29,3,0,82.252,90,1
SOFIS2_A8610A3135428119,2024-03-22T16:00:00.0,2.758,20.526,1845.99,2,0,77.578,45,1
SOFIS3_A8610A3135197407,2024-03-22T16:00:00.0,3.958,19.958,1711.75,4,0,78.628,135,1
SOFIS4_A8610A3439296D08,2024-03-22T16:00:00.0,2.344,19.722,1733.29,3,0,79.508,90,1
SOFIS1_A8610A3135399218,2024-03-22T17:00:00.0,3.668,18.096,1070.88,6,0,84.348,225,1
SOFIS2_A8610A3135428119,2024-03-22T17:00:00.0,2.796,19.834,1456.01,2,0,80.068,45,1
SOFIS3_A8610A3135197407,2024-03-22T17:00:00.0,4.196,19.232,1187.57,4,0,80.806,135,1
SOFIS4_A8610A3439296D08,2024-03-22T17:00:00.0,2.082,19.208,1233.47,4,0,81.478,135,1
SOFIS1_A8610A3135399218,2024-03-22T18:00:00.0,2.646,17.442,707.004,3,0,85.676,90,1
SOFIS2_A8610A3135428119,2024-03-22T18:00:00.0,2.256,18.82,933.487,2,0,82.328,45,1
SOFIS3_A8610A3135197407,2024-03-22T18:00:00.0,3.852,18.156,692.011,4,0,83.942,135,1
SOFIS4_A8610A3439296D08,2024-03-22T18:00:00.0,2.064,18.134,709.922,2,0,84.532,45,1
SOFIS1_A8610A3135399218,2024-03-22T19:00:00.0,3.142,16.676,299.554,2,0,87.044,45,1
SOFIS2_A8610A3135428119,2024-03-22T19:00:00.0,2.37,18.02,400.881,2,0,83.592,45,1
SOFIS3_A8610A3135197407,2024-03-22T19:00:00.0,4.372,17.408,294.876,4,0,85.04,135,1
SOFIS4_A8610A3439296D08,2024-03-22T19:00:00.0,1.88,17.436,292.734,4,0,85.26,135,1
SOFIS1_A8610A3135399218,2024-03-22T20:00:00.0,3.622,15.586,81.1714,2,0,92.126,45,1
SOFIS2_A8610A3135428119,2024-03-22T20:00:00.0,2.552,17.13,126.934,2,0,88.55,45,1
SOFIS3_A8610A3135197407,2024-03-22T20:00:00.0,4.28,16.678,88.3876,4,0,88.598,135,1
SOFIS4_A8610A3439296D08,2024-03-22T20:00:00.0,2.216,16.704,89.7862,2,0,89.104,45,1
SOFIS1_A8610A3135399218,2024-03-22T21:00:00.0,3.952,15.366,1.90771,3,0,90.798,90,1
SOFIS2_A8610A3135428119,2024-03-22T21:00:00.0,2.678,16.722,3.98684,2,0,87.886,45,1
SOFIS3_A8610A3135197407,2024-03-22T21:00:00.0,4.356,16.206,1.90771,2,0.2794,88.952,45,1
SOFIS4_A8610A3439296D08,2024-03-22T21:00:00.0,2.384,16.3,1.90771,4,0.2794,89.256,135,1
SOFIS1_A8610A3135399218,2024-03-22T22:00:00.0,3.6,14.338,0,4,0.8382,95.346,135,1
SOFIS2_A8610A3135428119,2024-03-22T22:00:00.0,2.422,15.97,0,2,0.2794,90.742,45,1
SOFIS3_A8610A3135197407,2024-03-22T22:00:00.0,3.402,15.468,0,2,0.2794,92.794,45,1
SOFIS4_A8610A3439296D08,2024-03-22T22:00:00.0,1.996,15.61,0,3,0.2794,92.102,90,1
SOFIS1_A8610A3135399218,2024-03-22T23:00:00.0,2.602,14.446,0,3,0,93.582,90,1
SOFIS2_A8610A3135428119,2024-03-22T23:00:00.0,1.494,15.826,0,2,0,90.234,45,1
SOFIS3_A8610A3135197407,2024-03-22T23:00:00.0,3.49,15.382,0,3,0,91.89,90,1
SOFIS4_A8610A3439296D08,2024-03-22T23:00:00.0,2.252,15.596,0,3,0,90.836,90,1
SOFIS1_A8610A3135399218,2024-03-23T00:00:00.0,3.478,14.312,0,4,0,94.99,135,1
SOFIS2_A8610A3135428119,2024-03-23T00:00:00.0,2.426,15.666,0,1,0,91.776,0,1
SOFIS3_A8610A3135197407,2024-03-23T00:00:00.0,3.688,15.194,0,3,0,93.1,90,1
SOFIS4_A8610A3439296D08,2024-03-23T00:00:00.0,2.438,15.382,0,3,0,92.438,90,1
SOFIS1_A8610A3135399218,2024-03-23T01:00:00.0,3.048,13.922,0,3,0.2794,94.864,90,1
SOFIS2_A8610A3135428119,2024-03-23T01:00:00.0,2.8,15.13,0,2,0,92.264,45,1
SOFIS3_A8610A3135197407,2024-03-23T01:00:00.0,3.434,14.776,0,2,0,93.39,45,1
SOFIS4_A8610A3439296D08,2024-03-23T01:00:00.0,1.748,14.902,0,2,0,92.658,45,1
SOFIS1_A8610A3135399218,2024-03-23T02:00:00.0,3.572,13.582,0,4,0,94.028,135,1
SOFIS2_A8610A3135428119,2024-03-23T02:00:00.0,2.684,14.894,0,2,0,91.24,45,1
SOFIS3_A8610A3135197407,2024-03-23T02:00:00.0,3.976,14.494,0,1,0,92.446,0,1
SOFIS4_A8610A3439296D08,2024-03-23T02:00:00.0,2.112,14.602,0,3,0.2794,91.78,90,1
SOFIS1_A8610A3135399218,2024-03-23T03:00:00.0,2.812,13.472,0,1,0.2794,94.37,0,1
SOFIS2_A8610A3135428119,2024-03-23T03:00:00.0,1.802,14.876,0,3,0,90.886,90,1
SOFIS3_A8610A3135197407,2024-03-23T03:00:00.0,2.782,14.412,0,1,0,92.128,0,1
SOFIS4_A8610A3439296D08,2024-03-23T03:00:00.0,2.11,14.634,0,3,0,90.996,90,1
SOFIS1_A8610A3135399218,2024-03-23T04:00:00.0,1.756,13.16,0,3,0.2794,96.294,90,1
SOFIS2_A8610A3135428119,2024-03-23T04:00:00.0,1.72,14.514,0,3,0.2794,93.422,90,1
SOFIS3_A8610A3135197407,2024-03-23T04:00:00.0,2.54,14.128,0,4,0,93.998,135,1
SOFIS4_A8610A3439296D08,2024-03-23T04:00:00.0,2.222,14.29,0,3,0,93.314,90,1
SOFIS1_A8610A3135399218,2024-03-23T05:00:00.0,2.854,13.078,0,2,0.2794,96.992,45,1
SOFIS2_A8610A3135428119,2024-03-23T05:00:00.0,1.96,14.364,0,2,0.2794,94.374,45,1
SOFIS3_A8610A3135197407,2024-03-23T05:00:00.0,2.776,13.912,0,5,0.2794,94.72,180,1
SOFIS4_A8610A3439296D08,2024-03-23T05:00:00.0,2.148,14.144,0,5,0.2794,94.08,180,1
SOFIS1_A8610A3135399218,2024-03-23T06:00:00.0,1.56,12.906,0,3,0.2794,97.062,90,1
SOFIS2_A8610A3135428119,2024-03-23T06:00:00.0,2.328,14.406,0,2,0,92.352,45,1
SOFIS3_A8610A3135197407,2024-03-23T06:00:00.0,4.015,14.0275,0,4,0,93.465,135,1
SOFIS4_A8610A3439296D08,2024-03-23T06:00:00.0,1.6875,14.1925,0,4,0,92.82,135,1
SOFIS1_A8610A3135399218,2024-03-23T07:00:00.0,3.182,12.762,0,2,0,95.89,45,1
SOFIS2_A8610A3135428119,2024-03-23T07:00:00.0,2.498,14.4,0,2,0,89.988,45,1
SOFIS3_A8610A3135197407,2024-03-23T07:00:00.0,3.64,14.056,0,2,0,89.848,45,1
SOFIS4_A8610A3439296D08,2024-03-23T07:00:00.0,1.584,14.29,0,4,0,88.61,135,1
SOFIS1_A8610A3135399218,2024-03-23T08:00:00.0,1.502,12.526,6.40883,2,0,97.21,45,1
SOFIS2_A8610A3135428119,2024-03-23T08:00:00.0,0.52,13.87,6.2374,3,0,93.154,90,1
SOFIS3_A8610A3135197407,2024-03-23T08:00:00.0,1.454,13.664,0.34285,2,0,92.754,45,1
SOFIS4_A8610A3439296D08,2024-03-23T08:00:00.0,1.446,13.782,0.34285,2,0,92.39,45,1
SOFIS1_A8610A3135399218,2024-03-23T09:00:00.0,1.566,12.746,170.259,1,0,95.65,0,1
SOFIS2_A8610A3135428119,2024-03-23T09:00:00.0,1.886,14.31,164.991,2,0,89.276,45,1
SOFIS3_A8610A3135197407,2024-03-23T09:00:00.0,1.958,13.838,120.337,3,0,91.36,90,1
SOFIS4_A8610A3439296D08,2024-03-23T09:00:00.0,1.548,14.074,125.496,5,0,90.032,180,1
SOFIS1_A8610A3135399218,2024-03-23T10:00:00.0,1.758,13.578,555.158,1,0,91.706,0,1
SOFIS2_A8610A3135428119,2024-03-23T10:00:00.0,1.854,14.982,556.022,2,0,85.002,45,1
SOFIS3_A8610A3135197407,2024-03-23T10:00:00.0,4.05,14.624,472.492,2,0,85.246,45,1
SOFIS4_A8610A3439296D08,2024-03-23T10:00:00.0,1.85,14.904,483.042,3,0,84.338,90,1
SOFIS1_A8610A3135399218,2024-03-23T11:00:00.0,2.906,14.678,1125.42,3,0,85.772,90,1
SOFIS2_A8610A3135428119,2024-03-23T11:00:00.0,3.246,15.626,1172.27,2,0,81.36,45,1
SOFIS3_A8610A3135197407,2024-03-23T11:00:00.0,4.664,15.284,921.898,4,0,82.406,135,1
SOFIS4_A8610A3439296D08,2024-03-23T11:00:00.0,2.264,15.682,937.522,2,0,80.776,45,1
SOFIS1_A8610A3135399218,2024-03-23T12:00:00.0,3.104,15.764,1650.85,4,0,80.154,135,1
SOFIS2_A8610A3135428119,2024-03-23T12:00:00.0,3.258,16.34,1719.17,2,0,77.302,45,1
SOFIS3_A8610A3135197407,2024-03-23T12:00:00.0,4.984,16.12,1593.8,3,0,77.664,90,1
SOFIS4_A8610A3439296D08,2024-03-23T12:00:00.0,2.214,16.544,1629.31,4,0,75.536,135,1
SOFIS1_A8610A3135399218,2024-03-23T13:00:00.0,3.038,16.474,1649.35,4,0,77.1,135,1
SOFIS2_A8610A3135428119,2024-03-23T13:00:00.0,2.758,16.99,1736.92,2,0,73.908,45,1
SOFIS3_A8610A3135197407,2024-03-23T13:00:00.0,4.71,16.616,1641.48,6,0.2794,73.932,225,1
SOFIS4_A8610A3439296D08,2024-03-23T13:00:00.0,2.484,17.176,1681.12,3,0.2794,71.438,90,1
SOFIS1_A8610A3135399218,2024-03-23T14:00:00.0,3.788,17.146,2011.9,3,0,75.922,90,1
SOFIS2_A8610A3135428119,2024-03-23T14:00:00.0,2.752,17.314,2079.21,2,0,72.8,45,1
SOFIS3_A8610A3135197407,2024-03-23T14:00:00.0,5.342,16.716,1896.32,5,0,74.062,180,2
SOFIS4_A8610A3439296D08,2024-03-23T14:00:00.0,2.412,17.272,1942.29,5,0,72.792,180,1
SOFIS1_A8610A3135399218,2024-03-23T15:00:00.0,2.8325,17.625,2153.84,2,0,74.54,45,1
SOFIS2_A8610A3135428119,2024-03-23T15:00:00.0,2.716,17.862,2206.66,1,0,70.926,0,1
SOFIS3_A8610A3135197407,2024-03-23T15:00:00.0,4.958,17.44,2110.86,4,0,71.79,135,1
SOFIS4_A8610A3439296D08,2024-03-23T15:00:00.0,2.544,17.924,2119.39,2,0,70.398,45,1
SOFIS1_A8610A3135399218,2024-03-23T16:00:00.0,3.262,17.732,2186.94,2,0,68.482,45,1
SOFIS2_A8610A3135428119,2024-03-23T16:00:00.0,2.526,18.196,2122.94,2,0,65.694,45,1
SOFIS3_A8610A3135197407,2024-03-23T16:00:00.0,4.064,17.822,2169.77,5,0,66.27,180,1
SOFIS4_A8610A3439296D08,2024-03-23T16:00:00.0,2.166,18.236,2182.44,5,0,65.54,180,1
SOFIS1_A8610A3135399218,2024-03-23T17:00:00.0,3.536,16.664,1485.99,3,0,72.234,90,1
SOFIS2_A8610A3135428119,2024-03-23T17:00:00.0,2.342,17.482,1572.59,2,0,67.57,45,1
SOFIS3_A8610A3135197407,2024-03-23T17:00:00.0,4.29,17.022,1507.55,5,0,68.834,180,1
SOFIS4_A8610A3439296D08,2024-03-23T17:00:00.0,2.16,17.56,1553.12,2,0,67.592,45,1
SOFIS1_A8610A3135399218,2024-03-23T18:00:00.0,2.986,15.744,1088.78,3,0,71.382,90,1
SOFIS2_A8610A3135428119,2024-03-23T18:00:00.0,1.616,17.04,1039.51,1,0,67.632,0,1
SOFIS3_A8610A3135197407,2024-03-23T18:00:00.0,4.038,16.366,1019.71,5,0,68.806,180,1
SOFIS4_A8610A3439296D08,2024-03-23T18:00:00.0,2.222,16.586,1047.92,5,0,67.934,180,1
SOFIS1_A8610A3135399218,2024-03-23T19:00:00.0,4.698,14.724,521.761,4,0,74.788,135,1
SOFIS2_A8610A3135428119,2024-03-23T19:00:00.0,1.882,15.996,554.503,2,0,69.502,45,1
SOFIS3_A8610A3135197407,2024-03-23T19:00:00.0,5.074,15.49,516.736,5,0,70.668,180,2
SOFIS4_A8610A3439296D08,2024-03-23T19:00:00.0,2.988,15.624,524.26,4,0,70.438,135,1
SOFIS1_A8610A3135399218,2024-03-23T20:00:00.0,1.764,13.958,126.038,1,0,76.732,0,1
SOFIS2_A8610A3135428119,2024-03-23T20:00:00.0,2.056,15.358,104.768,2,0,71.534,45,1
SOFIS3_A8610A3135197407,2024-03-23T20:00:00.0,4.274,14.976,113.59,5,0,72.096,180,1
SOFIS4_A8610A3439296D08,2024-03-23T20:00:00.0,2.322,14.988,116.066,3,0,72.406,90,1
SOFIS1_A8610A3135399218,2024-03-23T21:00:00.0,3.224,13.576,2.07913,3,0,76.308,90,1
SOFIS2_A8610A3135428119,2024-03-23T21:00:00.0,1.472,14.884,0.171425,1,0,72.252,0,1
SOFIS3_A8610A3135197407,2024-03-23T21:00:00.0,4.16,14.59,1.13185,5,0,73.854,180,1
SOFIS4_A8610A3439296D08,2024-03-23T21:00:00.0,2.184,14.576,1.13185,3,0,73.02,90,1
SOFIS1_A8610A3135399218,2024-03-23T22:00:00.0,2.524,13.48,0,4,0,75.798,135,1
SOFIS2_A8610A3135428119,2024-03-23T22:00:00.0,2.466,14.656,0,2,0,73.52,45,1
SOFIS3_A8610A3135197407,2024-03-23T22:00:00.0,4.25,14.352,0,1,0,73.922,0,1
SOFIS4_A8610A3439296D08,2024-03-23T22:00:00.0,2.1,14.444,0,3,0,73.758,90,1
SOFIS1_A8610A3135399218,2024-03-23T23:00:00.0,2.578,13.6,0,2,0,77.23,45,1
SOFIS2_A8610A3135428119,2024-03-23T23:00:00.0,2.706,14.69,0,2,0,75.436,45,1
SOFIS3_A8610A3135197407,2024-03-23T23:00:00.0,4.56,14.412,0,4,0,74.736,135,1
SOFIS4_A8610A3439296D08,2024-03-23T23:00:00.0,2.236,14.544,0,3,0,74.532,90,1
SOFIS1_A8610A3135399218,2024-03-24T00:00:00.0,2.528,13.378,0,3,0,77.06,90,1
SOFIS2_A8610A3135428119,2024-03-24T00:00:00.0,1.858,14.436,0,2,0,74.476,45,1
SOFIS3_A8610A3135197407,2024-03-24T00:00:00.0,4.356,14.198,0,3,0,75.046,90,1
SOFIS4_A8610A3439296D08,2024-03-24T00:00:00.0,2.286,14.274,0,4,0,74.566,135,1
SOFIS1_A8610A3135399218,2024-03-24T01:00:00.0,2.666,13.264,0,3,0,77.388,90,1
SOFIS2_A8610A3135428119,2024-03-24T01:00:00.0,1.86,14.3425,0,2,0,74.92,45,1
SOFIS3_A8610A3135197407,2024-03-24T01:00:00.0,4.424,14.082,0,4,0,74.872,135,1
SOFIS4_A8610A3439296D08,2024-03-24T01:00:00.0,2.606,14.158,0,4,0,74.484,135,1
SOFIS1_A8610A3135399218,2024-03-24T02:00:00.0,3.15,13.058,0,4,0,76.784,135,1
SOFIS2_A8610A3135428119,2024-03-24T02:00:00.0,1.832,14.19,0,3,0,74.646,90,1
SOFIS3_A8610A3135197407,2024-03-24T02:00:00.0,4.262,13.852,0,4,0,75.048,135,1
SOFIS4_A8610A3439296D08,2024-03-24T02:00:00.0,2.198,13.98,0,4,0,74.432,135,1
SOFIS1_A8610A3135399218,2024-03-24T03:00:00.0,2.242,13.06,0,4,0,78.21,135,1
SOFIS2_A8610A3135428119,2024-03-24T03:00:00.0,1.262,14.148,0,2,0,75.54,45,1
SOFIS3_A8610A3135197407,2024-03-24T03:00:00.0,3.968,13.962,0,4,0,75.532,135,1
SOFIS4_A8610A3439296D08,2024-03-24T03:00:00.0,2.526,14.022,0,2,0,75.288,45,1
SOFIS1_A8610A3135399218,2024-03-24T04:00:00.0,2.054,12.98,0,4,0,78.922,135,1
SOFIS2_A8610A3135428119,2024-03-24T04:00:00.0,1.692,14.056,0,2,0,76.006,45,1
SOFIS3_A8610A3135197407,2024-03-24T04:00:00.0,3.95,13.806,0,3,0,76.004,90,1
SOFIS4_A8610A3439296D08,2024-03-24T04:00:00.0,2.36,13.926,0,3,0,76.058,90,1
SOFIS1_A8610A3135399218,2024-03-24T05:00:00.0,2.952,12.868,0,3,0,77.306,90,1
SOFIS2_A8610A3135428119,2024-03-24T05:00:00.0,1.866,13.854,0,2,0,75.288,45,1
SOFIS3_A8610A3135197407,2024-03-24T05:00:00.0,4.722,13.642,0,4,0,75.288,135,1
SOFIS4_A8610A3439296D08,2024-03-24T05:00:00.0,2.154,13.734,0,5,0,75.674,180,1
SOFIS1_A8610A3135399218,2024-03-24T06:00:00.0,3.756,13.018,0,5,0,78.026,180,1
SOFIS2_A8610A3135428119,2024-03-24T06:00:00.0,0.88,13.956,0,3,0,75.902,90,1
SOFIS3_A8610A3135197407,2024-03-24T06:00:00.0,4.344,13.856,0,2,0,75.98,45,1
SOFIS4_A8610A3439296D08,2024-03-24T06:00:00.0,2.76,13.952,0,4,0,76.372,135,1
SOFIS1_A8610A3135399218,2024-03-24T07:00:00.0,3.826,13.162,0,5,0,79.204,180,1
SOFIS2_A8610A3135428119,2024-03-24T07:00:00.0,1.936,14.21,0,1,0,77.472,0,1
SOFIS3_A8610A3135197407,2024-03-24T07:00:00.0,5.75,14.014,0,3,0,76.264,90,2
SOFIS4_A8610A3439296D08,2024-03-24T07:00:00.0,3.462,14.102,0,3,0,76.762,90,1
SOFIS1_A8610A3135399218,2024-03-24T08:00:00.0,4.612,13.298,5.89455,5,0,74.934,180,1
SOFIS2_A8610A3135428119,2024-03-24T08:00:00.0,1.866,14.202,3.21098,2,0,73.812,45,1
SOFIS3_A8610A3135197407,2024-03-24T08:00:00.0,5.766,14.042,7.57659,1,0,72.238,0,2
SOFIS4_A8610A3439296D08,2024-03-24T08:00:00.0,3.716,14.132,7.57659,2,0,73.062,45,1
SOFIS1_A8610A3135399218,2024-03-24T09:00:00.0,3.274,13.388,276.751,5,0,73.766,180,1
SOFIS2_A8610A3135428119,2024-03-24T09:00:00.0,1.148,14.19,264.685,3,0,72.72,90,1
SOFIS3_A8610A3135197407,2024-03-24T09:00:00.0,4.356,14.062,292.946,1,0,72.058,0,1
SOFIS4_A8610A3439296D08,2024-03-24T09:00:00.0,2.396,14.174,303.504,3,0,72.082,90,1
SOFIS1_A8610A3135399218,2024-03-24T10:00:00.0,3.354,16.348,938.142,5,0,67.456,180,1
SOFIS2_A8610A3135428119,2024-03-24T10:00:00.0,1.33,15.046,951.344,2,0,72.296,45,1
SOFIS3_A8610A3135197407,2024-03-24T10:00:00.0,4,15.898,1087.83,3,0,69.634,90,1
SOFIS4_A8610A3439296D08,2024-03-24T10:00:00.0,2.838,16.12,1242.08,4,0,69.052,135,1
SOFIS1_A8610A3135399218,2024-03-24T11:00:00.0,3.994,18.766,2012.93,3,0,60.466,90,1
SOFIS2_A8610A3135428119,2024-03-24T11:00:00.0,1.808,16.8,1919.95,1,0,67.132,0,1
SOFIS3_A8610A3135197407,2024-03-24T11:00:00.0,3.892,17.538,1496.68,4,0,64.64,135,1
SOFIS4_A8610A3439296D08,2024-03-24T11:00:00.0,2.292,18.122,1886.38,4,0,63.278,135,1
SOFIS1_A8610A3135399218,2024-03-24T12:00:00.0,3.94,18.506,2093.04,3,0,61.976,90,1
SOFIS2_A8610A3135428119,2024-03-24T12:00:00.0,1.88,18.062,2156.86,1,0,64.858,0,1
SOFIS3_A8610A3135197407,2024-03-24T12:00:00.0,4.584,18.556,2089.78,4,0,63.308,135,1
SOFIS4_A8610A3439296D08,2024-03-24T12:00:00.0,3.37,19.058,2098.69,3,0,61.426,90,1
SOFIS1_A8610A3135399218,2024-03-24T13:00:00.0,6.03,17.722,1977.83,4,0,65.254,135,2
SOFIS2_A8610A3135428119,2024-03-24T13:00:00.0,2.034,18.292,1982.07,1,0,64.8,0,1
SOFIS3_A8610A3135197407,2024-03-24T13:00:00.0,5.758,17.894,2088.88,2,0,64.558,45,2
SOFIS4_A8610A3439296D08,2024-03-24T13:00:00.0,3.728,18.47,2183.97,3,0,63.744,90,1
SOFIS1_A8610A3135399218,2024-03-24T14:00:00.0,5.068,19.09,2213.76,3,0,63.31,90,2
SOFIS2_A8610A3135428119,2024-03-24T14:00:00.0,2.128,20.656,2213.76,3,0,59.152,90,1
SOFIS3_A8610A3135197407,2024-03-24T14:00:00.0,4.972,19.402,2175.95,3,0,61.96,90,1
SOFIS4_A8610A3439296D08,2024-03-24T14:00:00.0,3.848,20.014,2175.93,5,0,60.674,180,1
SOFIS1_A8610A3135399218,2024-03-24T15:00:00.0,5.35,18.986,2213.76,5,0,65.492,180,2
SOFIS2_A8610A3135428119,2024-03-24T15:00:00.0,1.876,20.756,2213.76,1,0,60.71,0,1
SOFIS3_A8610A3135197407,2024-03-24T15:00:00.0,5.812,19.308,2119.05,1,0,64.778,0,2
SOFIS4_A8610A3439296D08,2024-03-24T15:00:00.0,4.032,19.836,2142.07,3,0,64.124,90,1
SOFIS1_A8610A3135399218,2024-03-24T16:00:00.0,5.622,18.93,2090.58,5,0,67.668,180,2
SOFIS2_A8610A3135428119,2024-03-24T16:00:00.0,1.96,20.278,2197.12,2,0,63.89,45,1
SOFIS3_A8610A3135197407,2024-03-24T16:00:00.0,5.62,19.242,2195.23,1,0,66.574,0,2
SOFIS4_A8610A3439296D08,2024-03-24T16:00:00.0,4.496,19.166,2185.86,3,0,67.662,90,1
SOFIS1_A8610A3135399218,2024-03-24T17:00:00.0,4.758,19.46,2113.08,5,0,66.576,180,1
SOFIS2_A8610A3135428119,2024-03-24T17:00:00.0,1.586,20.232,2156.69,2,0,65.042,45,1
SOFIS3_A8610A3135197407,2024-03-24T17:00:00.0,4.778,19.116,1924.17,2,0,67.372,45,1
SOFIS4_A8610A3439296D08,2024-03-24T17:00:00.0,3.534,19.234,1893.44,2,0,68.15,45,1
SOFIS1_A8610A3135399218,2024-03-24T18:00:00.0,3.49,18.888,1649.47,5,0,69.528,180,1
SOFIS2_A8610A3135428119,2024-03-24T18:00:00.0,0.896,19.65,1888.2,2,0,68.298,45,1
SOFIS3_A8610A3135197407,2024-03-24T18:00:00.0,3.972,19.45,1905.87,1,0,68.664,0,1
SOFIS4_A8610A3439296D08,2024-03-24T18:00:00.0,3.436,19.452,1947.41,2,0,69.016,45,1
SOFIS1_A8610A3135399218,2024-03-24T19:00:00.0,3.436,17.422,1165.63,5,0,75.728,180,1
SOFIS2_A8610A3135428119,2024-03-24T19:00:00.0,1.236,19.186,1294.98,4,0,70.46,135,1
SOFIS3_A8610A3135197407,2024-03-24T19:00:00.0,3.925,18.3075,901.62,1,0,72.635,0,1
SOFIS4_A8610A3439296D08,2024-03-24T19:00:00.0,3.06,18.0675,838.864,5,0,74.1,180,1
SOFIS1_A8610A3135399218,2024-03-24T20:00:00.0,3.516,15.864,193.224,5,0,81.744,180,1
SOFIS2_A8610A3135428119,2024-03-24T20:00:00.0,1.03,17.346,212.757,1,0,77.928,0,1
SOFIS3_A8610A3135197407,2024-03-24T20:00:00.0,4.204,16.916,265.231,2,0,77.828,45,1
SOFIS4_A8610A3439296D08,2024-03-24T20:00:00.0,3.32,17.018,277.22,4,0,78.242,135,1
SOFIS1_A8610A3135399218,2024-03-24T21:00:00.0,4.674,14.86,0.171425,5,0.2794,91.19,180,1
SOFIS2_A8610A3135428119,2024-03-24T21:00:00.0,1.95,16.424,0.34285,1,0,86.42,0,1
SOFIS3_A8610A3135197407,2024-03-24T21:00:00.0,4.956,16.038,4.15827,2,0,86.502,45,1
SOFIS4_A8610A3439296D08,2024-03-24T21:00:00.0,3.84,16.282,4.15827,4,0,86.034,135,1
SOFIS1_A8610A3135399218,2024-03-24T22:00:00.0,6.922,14.084,0,5,0.2794,95.33,180,2
SOFIS2_A8610A3135428119,2024-03-24T22:00:00.0,3.7,15.432,0,2,0.2794,91.13,45,1
SOFIS3_A8610A3135197407,2024-03-24T22:00:00.0,9.256,15.202,0,2,0.2794,91.848,45,2
SOFIS4_A8610A3439296D08,2024-03-24T22:00:00.0,7.198,15.336,0,1,0.2794,91.99,0,2
SOFIS1_A8610A3135399218,2024-03-24T23:00:00.0,7.348,13.56,0,5,0,92.016,180,2
SOFIS2_A8610A3135428119,2024-03-24T23:00:00.0,3.696,14.986,0,1,0,87.874,0,1
SOFIS3_A8610A3135197407,2024-03-24T23:00:00.0,8.88,14.776,0,2,0,87.964,45,2
SOFIS4_A8610A3439296D08,2024-03-24T23:00:00.0,6.032,14.874,0,2,0,88.654,45,2
SOFIS1_A8610A3135399218,2024-03-25T00:00:00.0,4.542,12.848,0,5,0,84.522,180,1
SOFIS2_A8610A3135428119,2024-03-25T00:00:00.0,1.674,14.602,0,1,0,78.346,0,1
SOFIS3_A8610A3135197407,2024-03-25T00:00:00.0,6.62,14.502,0,1,0,78.606,0,2
SOFIS4_A8610A3439296D08,2024-03-25T00:00:00.0,4.556,14.522,0,3,0,79.5,90,1
SOFIS1_A8610A3135399218,2024-03-25T01:00:00.0,5.206,13.056,0,5,0,81.864,180,2
SOFIS2_A8610A3135428119,2024-03-25T01:00:00.0,1.808,14.556,0,1,0,77.156,0,1
SOFIS3_A8610A3135197407,2024-03-25T01:00:00.0,6.092,14.338,0,2,0,76.902,45,2
SOFIS4_A8610A3439296D08,2024-03-25T01:00:00.0,4.712,14.354,0,1,0,77.164,0,1
SOFIS1_A8610A3135399218,2024-03-25T02:00:00.0,5.416,13.382,0,5,0,78.212,180,2
SOFIS2_A8610A3135428119,2024-03-25T02:00:00.0,1.808,14.662,0,2,0,75.88,45,1
SOFIS3_A8610A3135197407,2024-03-25T02:00:00.0,5.702,14.396,0,2,0,75.076,45,2
SOFIS4_A8610A3439296D08,2024-03-25T02:00:00.0,4.542,14.478,0,1,0,75.47,0,1
SOFIS1_A8610A3135399218,2024-03-25T03:00:00.0,4.748,13.842,0,5,0,76.688,180,1
SOFIS2_A8610A3135428119,2024-03-25T03:00:00.0,2.026,14.922,0,2,0,74.31,45,1
SOFIS3_A8610A3135197407,2024-03-25T03:00:00.0,5.642,14.644,0,3,0,73.444,90,2
SOFIS4_A8610A3439296D08,2024-03-25T03:00:00.0,4.17,14.694,0,3,0,74.388,90,1
SOFIS1_A8610A3135399218,2024-03-25T04:00:00.0,6.1325,13.85,0,4,0,75.79,135,2
SOFIS2_A8610A3135428119,2024-03-25T04:00:00.0,3.12,14.854,0,1,0,74.722,0,1
SOFIS3_A8610A3135197407,2024-03-25T04:00:00.0,6.5,14.66,0,3,0,74.918,90,2
SOFIS4_A8610A3439296D08,2024-03-25T04:00:00.0,5.142,14.674,0,4,0,75.48,135,2
SOFIS1_A8610A3135399218,2024-03-25T05:00:00.0,6.384,13.76,0,5,0,72.482,180,2
SOFIS2_A8610A3135428119,2024-03-25T05:00:00.0,2.764,14.74,0,2,0,72.736,45,1
SOFIS3_A8610A3135197407,2024-03-25T05:00:00.0,6.032,14.576,0,2,0,72.072,45,2
